customer_id,name,email,age,gender,location,subscription_plan,signup_date,tenure_months,monthly_spend,previous_month_spend,total_spend,login_frequency_per_week,sessions_per_week,avg_session_duration_mins,days_since_last_login,feature_usage_score,usage_change_30d_pct,marketing_emails_opened_pct,support_tickets,complaints,avg_resolution_time_hours,payment_failures_last_3m,discount_received,customer_satisfaction_score,churn,actual_ltv
CUST-2404,Rhea Kapoor,rhea.kapoor.2404@example.com,29,Male,Chandigarh,Standard,2026-05-31,2,4869.29,5062.92,9638.46,3.7,8.2,10.6,9,7,13.1,34.1,4,0,36.3,0,0,5,0,271461.48
CUST-2405,Meera Mishra,meera.mishra.2405@example.com,22,Male,Delhi NCR,Standard,2025-10-26,9,4838.94,5031.36,43102.74,5.6,12.5,26.9,15,1,-18.6,54.6,3,1,30.9,0,0,3,0,119312.54
CUST-2406,Pooja Mishra,pooja.mishra.2406@example.com,49,Other,Mumbai,Standard,2025-03-20,16,4702.48,4889.47,74466.18,2.6,5.8,10.7,8,6,-2.4,80.2,2,0,27.3,1,0,3,0,222419.93
CUST-2407,Vikram Singh,vikram.singh.2407@example.com,35,Male,Hyderabad,Standard,2025-12-18,7,4264.2,4433.77,29542.53,5.2,11.6,39.7,0,6,48.8,8.6,3,2,26.6,0,0,3,0,202262.38
CUST-2408,Deepak Chopra,deepak.chopra.2408@example.com,42,Male,Pune,Standard,2026-04-24,3,4030.37,4190.64,11966.81,5.2,11.6,31.0,25,7,48.0,7.3,2,0,1.0,0,1,4,0,190661.75
CUST-2409,Pooja Joshi,pooja.joshi.2409@example.com,51,Male,Mumbai,Standard,2024-07-14,24,4308.76,4480.1,102347.13,2.6,5.8,21.2,18,2,-13.4,48.4,3,0,34.0,3,1,3,0,192413.63
CUST-2410,Neha Rao,neha.rao.2410@example.com,42,Female,Bengaluru,Basic,2025-12-22,7,1612.51,1676.63,11171.53,6.1,13.6,35.9,1,4,-7.1,34.0,1,0,7.2,0,0,4,0,61441.36
CUST-2411,Aditi Chopra,aditi.chopra.2411@example.com,30,Male,Chandigarh,Standard,2026-03-27,4,4453.27,4630.35,17629.95,7.1,15.8,4.6,0,2,-19.3,45.0,1,0,12.0,0,0,4,0,159170.04
CUST-2412,Arjun Singh,arjun.singh.2412@example.com,38,Female,Pune,Premium,2025-12-21,7,8685.24,9030.61,60171.66,8.5,18.9,13.8,5,4,-55.9,41.4,1,1,7.8,0,0,4,0,285854.33
CUST-2413,Sneha Das,sneha.das.2413@example.com,26,Female,Jaipur,Enterprise,2026-03-15,4,28235.54,29358.32,111781.06,3.6,8.0,19.2,10,3,27.0,56.9,5,2,48.7,0,0,3,0,1200000.0
CUST-2414,Aditi Bose,aditi.bose.2414@example.com,52,Male,Pune,Standard,2025-08-15,11,4238.18,4406.71,46140.7,4.6,10.2,46.6,3,2,65.8,35.1,2,0,20.0,0,0,4,0,176306.24
CUST-2415,Tanvi Iyer,tanvi.iyer.2415@example.com,59,Male,Chandigarh,Premium,2025-03-21,16,10052.53,10452.27,159186.96,4.7,10.5,10.2,1,2,-14.4,13.0,2,1,22.4,1,0,3,0,390492.43
CUST-2416,Aarav Nair,aarav.nair.2416@example.com,40,Male,Jaipur,Standard,2024-08-22,23,3934.46,4090.91,89562.27,5.6,12.5,3.2,5,3,-24.9,23.0,2,0,23.4,0,0,4,0,194645.2
CUST-2417,Rajesh Pandey,rajesh.pandey.2417@example.com,57,Female,Chandigarh,Standard,2026-04-02,4,4207.1,4374.39,16655.4,7.9,17.6,6.1,3,10,-9.6,38.1,3,1,19.6,0,0,3,0,222826.27
CUST-2418,Vikram Verma,vikram.verma.2418@example.com,54,Male,Chennai,Enterprise,2026-04-27,3,24338.29,25306.1,72264.24,5.2,11.6,32.0,3,4,0.4,11.9,2,0,8.7,1,0,3,0,1108790.48
CUST-2419,Amit Mishra,amit.mishra.2419@example.com,34,Male,Delhi NCR,Standard,2026-06-12,1,4824.22,5016.05,4774.62,5.3,11.8,15.5,7,7,-33.8,41.1,2,1,9.8,3,0,2,1,98210.06
CUST-2420,Manish Kapoor,manish.kapoor.2420@example.com,35,Male,Hyderabad,Basic,2026-04-01,4,1605.11,1668.94,6354.43,1.9,4.2,20.3,16,4,-14.8,43.5,6,2,16.3,0,0,2,1,24566.29
CUST-2421,Amit Mehta,amit.mehta.2421@example.com,54,Female,Hyderabad,Enterprise,2026-06-20,1,24467.61,25440.56,24216.07,8.5,18.9,30.4,6,7,26.4,33.4,4,2,44.9,0,0,3,0,1195083.04
CUST-2422,Karan Das,karan.das.2422@example.com,50,Male,Bengaluru,Premium,2026-01-19,6,8228.89,8556.11,48865.76,3.2,7.1,20.3,8,4,1.6,47.0,3,1,39.2,0,0,4,0,336593.99
CUST-2423,Siddharth Singh,siddharth.singh.2423@example.com,57,Male,Delhi NCR,Standard,2026-04-14,3,4544.9,4725.63,13494.53,0.2,0.5,24.2,8,3,33.6,3.3,3,0,1.0,0,0,4,0,179004.05
CUST-2424,Meera Patel,meera.patel.2424@example.com,31,Female,Delhi NCR,Enterprise,2025-06-24,13,24377.17,25346.52,313645.28,0.2,0.5,27.9,6,8,8.2,19.1,3,1,23.4,0,0,3,0,1200000.0
CUST-2425,Ananya Patel,ananya.patel.2425@example.com,52,Female,Bengaluru,Basic,2025-12-14,7,1868.28,1942.57,12943.51,4.9,10.9,17.3,2,3,-32.5,14.6,3,1,25.3,0,0,3,0,49211.78
CUST-2426,Deepak Rao,deepak.rao.2426@example.com,27,Female,Jaipur,Standard,2026-05-11,2,4346.09,4518.91,8602.82,1.5,3.3,20.2,3,8,-18.1,63.1,3,1,16.2,0,0,4,0,207276.56
CUST-2427,Rohan Nair,rohan.nair.2427@example.com,22,Male,Bengaluru,Standard,2025-12-01,8,4003.57,4162.77,31699.29,4.3,9.6,24.7,2,2,5.0,97.3,5,1,14.2,3,0,3,0,146095.81
CUST-2428,Simran Kapoor,simran.kapoor.2428@example.com,28,Female,Jaipur,Basic,2026-03-11,4,1694.15,1761.52,6706.93,1.1,2.4,31.5,18,3,-33.4,20.9,0,0,17.2,0,0,4,0,38278.28
CUST-2429,Rajesh Joshi,rajesh.joshi.2429@example.com,48,Female,Bengaluru,Standard,2025-03-09,16,3984.31,4142.75,63093.59,4.8,10.7,13.3,13,4,-37.1,36.4,2,1,15.6,0,1,4,0,146684.0
CUST-2430,Manish Mishra,manish.mishra.2430@example.com,42,Male,Mumbai,Basic,2025-12-25,7,1779.46,1850.22,12328.16,5.4,12.0,2.0,6,3,-35.4,25.4,1,0,16.4,1,1,4,0,65410.93
CUST-2431,Vikram Saxena,vikram.saxena.2431@example.com,49,Female,Mumbai,Basic,2026-04-10,3,1510.82,1570.9,4485.86,4.6,10.2,29.5,18,6,12.4,47.3,2,1,11.0,0,0,4,0,59729.7
CUST-2432,Simran Pandey,simran.pandey.2432@example.com,37,Male,Chennai,Standard,2025-12-19,7,4982.3,5180.42,34517.56,2.7,6.0,32.2,16,9,-12.3,27.4,3,0,9.0,0,0,5,0,263662.42
CUST-2433,Tara Kumar,tara.kumar.2433@example.com,44,Female,Kolkata,Standard,2026-03-10,4,4446.09,4622.89,17601.53,6.0,13.4,24.2,19,10,31.1,48.8,3,2,28.7,0,0,1,0,203659.05
CUST-2434,Neha Mehta,neha.mehta.2434@example.com,41,Male,Bengaluru,Basic,2024-08-17,23,1792.12,1863.38,40795.01,3.4,7.6,25.0,1,8,-27.1,58.0,2,0,12.0,0,0,4,0,108179.46
CUST-2435,Rhea Nair,rhea.nair.2435@example.com,59,Female,Delhi NCR,Enterprise,2022-07-31,48,23136.21,24056.22,1099121.18,3.8,8.5,15.8,9,4,-70.8,12.6,2,2,45.8,0,0,3,0,1200000.0
CUST-2436,Kavya Sharma,kavya.sharma.2436@example.com,46,Male,Mumbai,Standard,2026-06-15,1,4086.6,4249.1,4044.59,3.1,6.9,27.5,7,2,-5.7,48.5,3,2,25.4,0,0,2,1,85675.34
CUST-2437,Varun Saxena,varun.saxena.2437@example.com,49,Female,Ahmedabad,Basic,2025-02-18,17,1736.02,1805.05,29208.94,3.6,8.0,31.4,9,10,44.1,0.0,2,2,43.3,0,0,4,0,91801.0
CUST-2438,Meera Deshmukh,meera.deshmukh.2438@example.com,26,Male,Jaipur,Basic,2026-02-22,5,1692.78,1760.09,8376.89,8.1,18.0,22.6,2,1,-1.0,35.8,3,2,1.0,0,1,3,0,38141.61
CUST-2439,Karan Malhotra,karan.malhotra.2439@example.com,42,Female,Mumbai,Premium,2026-06-18,1,8710.9,9057.29,8621.35,4.2,9.4,49.4,8,4,-40.4,34.2,2,2,32.0,0,0,2,1,163498.98
CUST-2440,Amit Rao,amit.rao.2440@example.com,39,Female,Mumbai,Standard,2026-06-30,1,4097.66,4260.6,4055.53,1.5,3.3,4.8,3,5,-47.5,36.5,1,1,1.0,0,0,4,0,145204.09
CUST-2441,Aditi Kapoor,aditi.kapoor.2441@example.com,27,Male,Chandigarh,Basic,2024-01-29,30,1487.32,1546.46,44160.89,2.2,4.9,23.8,13,2,31.5,34.5,1,0,30.8,0,0,5,0,74529.29
CUST-2442,Neha Chauhan,neha.chauhan.2442@example.com,50,Female,Jaipur,Basic,2025-12-10,7,1670.9,1737.34,11576.06,3.6,8.0,9.1,11,3,-24.6,30.1,0,0,40.3,0,0,5,0,64305.36
CUST-2443,Rohan Joshi,rohan.joshi.2443@example.com,40,Other,Hyderabad,Standard,2022-07-17,48,4081.37,4243.66,193891.75,2.5,5.6,31.7,1,4,41.2,35.6,1,0,15.6,0,1,5,0,255614.59
CUST-2444,Rohan Mishra,rohan.mishra.2444@example.com,54,Male,Pune,Basic,2025-10-19,9,1511.25,1571.34,13461.42,6.2,13.8,4.6,1,3,16.3,47.7,1,0,36.7,0,0,5,0,71888.25
CUST-2445,Aarav Chopra,aarav.chopra.2445@example.com,22,Male,Jaipur,Standard,2026-04-18,3,3889.36,4044.02,11548.13,1.2,2.7,7.3,9,8,-23.5,48.4,0,0,6.4,1,1,3,0,171271.92
CUST-2446,Sneha Singh,sneha.singh.2446@example.com,24,Female,Chennai,Enterprise,2024-09-25,22,26077.94,27114.92,567816.6,3.9,8.7,15.0,5,2,30.7,44.8,1,0,27.8,2,0,4,0,1200000.0
CUST-2447,Swati Rao,swati.rao.2447@example.com,42,Male,Chandigarh,Basic,2023-06-25,37,1451.67,1509.4,53159.61,6.3,14.0,24.9,6,9,-27.9,28.2,2,1,34.1,0,1,3,0,101495.14
CUST-2448,Isha Gupta,isha.gupta.2448@example.com,56,Male,Jaipur,Premium,2024-07-10,24,11130.86,11573.48,264394.3,2.9,6.5,15.4,10,6,-42.5,67.9,1,1,22.2,0,0,4,0,601830.1
CUST-2449,Tara Verma,tara.verma.2449@example.com,24,Male,Jaipur,Enterprise,2024-11-20,20,23850.94,24799.37,472114.8,5.1,11.4,15.6,14,1,-26.3,78.6,0,0,15.9,0,0,4,0,1200000.0
CUST-2450,Swati Iyer,swati.iyer.2450@example.com,46,Male,Kolkata,Enterprise,2026-01-11,6,30490.2,31702.64,181060.47,4.1,9.1,20.0,2,8,19.5,11.1,2,2,36.0,0,1,2,0,1200000.0
CUST-2451,Harsh Nair,harsh.nair.2451@example.com,59,Male,Chandigarh,Enterprise,2026-06-24,1,26248.09,27291.84,25978.25,4.1,9.1,19.3,6,10,29.9,45.9,1,0,18.5,3,1,2,0,1200000.0
CUST-2452,Sneha Reddy,sneha.reddy.2452@example.com,41,Male,Jaipur,Premium,2026-03-26,4,9289.25,9658.64,36775.01,5.3,11.8,38.4,13,6,-13.1,30.8,2,1,28.1,0,1,4,0,341913.56
CUST-2453,Karan Chopra,karan.chopra.2453@example.com,55,Female,Pune,Standard,2025-10-16,9,3922.87,4078.86,34942.87,0.3,0.7,29.5,15,4,-54.3,64.2,1,0,41.7,0,0,4,0,143942.46
CUST-2454,Amit Sharma,amit.sharma.2454@example.com,42,Female,Pune,Standard,2022-11-25,44,4488.94,4667.44,195482.82,6.7,14.9,18.4,2,6,-45.6,41.7,1,0,40.1,0,0,4,0,288044.73
CUST-2455,Vikram Deshmukh,vikram.deshmukh.2455@example.com,44,Male,Ahmedabad,Standard,2025-01-19,18,4558.6,4739.87,81211.23,0.2,0.5,45.1,0,2,-31.9,43.3,1,0,26.2,0,0,4,0,205067.14
CUST-2456,Kavya Reddy,kavya.reddy.2456@example.com,27,Female,Chandigarh,Premium,2024-06-19,25,9571.78,9952.4,236834.43,6.6,14.7,27.4,1,1,-38.2,53.9,3,2,56.8,0,0,2,0,340013.71
CUST-2457,Tara Saxena,tara.saxena.2457@example.com,34,Female,Hyderabad,Basic,2026-02-26,5,1378.33,1433.14,6820.8,5.1,11.4,11.3,21,6,5.4,34.9,3,2,18.9,0,0,3,1,41025.9
CUST-2458,Simran Joshi,simran.joshi.2458@example.com,44,Female,Jaipur,Basic,2025-02-23,17,1831.0,1903.81,30807.0,5.2,11.6,24.8,4,8,52.3,82.3,1,0,25.9,1,0,4,0,92627.57
CUST-2459,Rohan Malhotra,rohan.malhotra.2459@example.com,30,Male,Kolkata,Basic,2024-03-09,28,1863.43,1937.53,51639.64,7.6,16.9,27.9,4,5,20.3,54.2,1,0,26.3,0,0,4,0,98536.85
CUST-2460,Varun Malhotra,varun.malhotra.2460@example.com,38,Male,Kolkata,Premium,2025-09-16,10,9456.74,9832.79,93595.2,6.7,14.9,14.4,0,8,-33.6,64.4,3,2,27.1,0,0,3,0,462924.63
CUST-2461,Vikram Kumar,vikram.kumar.2461@example.com,23,Female,Delhi NCR,Premium,2025-11-13,8,10031.92,10430.84,79430.29,5.9,13.1,10.4,0,3,-21.4,36.7,1,1,49.9,2,0,3,0,316664.2
CUST-2462,Vikram Chopra,vikram.chopra.2462@example.com,40,Female,Hyderabad,Standard,2025-01-08,18,4229.36,4397.54,75345.84,3.6,8.0,23.0,8,6,-16.0,39.1,3,1,43.4,0,0,3,0,203446.03
CUST-2463,Nikhil Mehta,nikhil.mehta.2463@example.com,40,Female,Kolkata,Basic,2025-07-11,12,1517.97,1578.33,18028.37,3.4,7.6,18.0,6,1,8.9,61.5,4,4,54.4,0,1,3,1,42500.67
CUST-2464,Aditya Bose,aditya.bose.2464@example.com,28,Female,Pune,Standard,2022-07-28,48,3707.32,3854.74,176121.93,6.0,13.4,38.3,6,3,42.0,59.1,0,0,7.5,2,0,4,0,222831.15
CUST-2465,Kavya Reddy,kavya.reddy.2465@example.com,41,Male,Delhi NCR,Basic,2025-11-20,8,1588.38,1651.54,12576.41,5.2,11.6,30.2,0,4,-15.1,12.0,2,0,1.0,0,0,5,0,81172.97
CUST-2466,Shreya Mehta,shreya.mehta.2466@example.com,30,Male,Bengaluru,Standard,2026-05-01,3,4744.55,4933.22,14087.32,4.8,10.7,15.0,3,5,41.1,45.1,2,1,11.6,0,0,3,0,190566.53
CUST-2467,Simran Rao,simran.rao.2467@example.com,38,Male,Kolkata,Standard,2025-10-15,9,3622.94,3767.01,32271.25,4.1,9.1,26.7,12,3,56.9,53.4,2,2,51.7,1,0,2,0,150087.63
CUST-2468,Priya Bhatia,priya.bhatia.2468@example.com,48,Male,Chennai,Enterprise,2026-03-16,4,27592.34,28689.54,109234.71,3.3,7.3,35.9,1,8,-11.8,38.9,6,3,36.7,0,0,2,1,1200000.0
CUST-2469,Sanjay Gupta,sanjay.gupta.2469@example.com,23,Female,Chandigarh,Standard,2025-07-18,12,4831.87,5024.01,57386.35,1.3,2.9,6.7,16,5,-12.5,51.1,1,0,29.8,0,0,5,0,258762.68
CUST-2470,Arjun Kumar,arjun.kumar.2470@example.com,57,Male,Kolkata,Standard,2026-05-23,2,3903.59,4058.82,7726.92,5.6,12.5,10.7,0,7,-12.1,39.9,3,0,20.4,0,0,4,0,167345.51
CUST-2471,Pooja Chauhan,pooja.chauhan.2471@example.com,40,Male,Mumbai,Premium,2023-02-01,42,8676.29,9021.3,360657.92,3.8,8.5,21.9,1,5,-0.3,0.0,5,1,1.0,2,1,3,0,502551.48
CUST-2472,Sanjay Sharma,sanjay.sharma.2472@example.com,38,Female,Hyderabad,Standard,2024-03-20,28,4680.02,4866.12,129693.4,3.7,8.2,22.4,4,8,-12.0,10.5,1,0,12.9,1,0,4,0,264754.35
CUST-2473,Rhea Deshmukh,rhea.deshmukh.2473@example.com,26,Male,Mumbai,Basic,2026-04-29,3,1482.93,1541.9,4403.05,0.4,0.9,21.4,21,1,22.8,65.4,3,1,12.5,0,1,4,0,42069.96
CUST-2474,Sneha Pandey,sneha.pandey.2474@example.com,39,Female,Ahmedabad,Standard,2026-04-26,3,3867.81,4021.61,11484.14,4.4,9.8,18.6,2,3,-45.4,36.1,2,1,34.0,0,0,3,0,97459.84
CUST-2475,Sneha Chauhan,sneha.chauhan.2475@example.com,28,Other,Kolkata,Enterprise,2025-08-31,11,25806.37,26832.56,280951.74,1.3,2.9,18.4,8,3,-17.0,46.6,0,0,26.7,0,1,5,0,1200000.0
CUST-2476,Rahul Bose,rahul.bose.2476@example.com,38,Female,Bengaluru,Standard,2024-10-12,21,4148.47,4313.43,86222.25,3.3,7.3,26.2,6,10,7.2,41.9,1,1,21.8,2,1,3,0,229885.82
CUST-2477,Sneha Mishra,sneha.mishra.2477@example.com,57,Male,Mumbai,Standard,2026-03-20,4,4822.54,5014.31,19091.85,5.9,13.1,34.5,1,10,22.4,22.2,4,0,34.5,0,0,3,0,207105.28
CUST-2478,Kavya Mehta,kavya.mehta.2478@example.com,25,Male,Mumbai,Enterprise,2026-06-26,1,27910.26,29020.11,27623.33,4.3,9.6,16.7,2,3,59.5,30.8,4,1,37.0,0,1,4,0,1200000.0
CUST-2479,Swati Chauhan,swati.chauhan.2479@example.com,59,Male,Hyderabad,Premium,2025-07-25,12,9377.74,9750.64,111375.98,4.0,8.9,48.8,19,6,-38.1,49.9,1,0,10.9,2,0,3,0,411224.24
CUST-2480,Nikhil Patel,nikhil.patel.2480@example.com,46,Male,Delhi NCR,Standard,2025-02-24,17,4347.06,4519.92,73140.29,2.7,6.0,43.6,1,9,-20.3,52.3,2,1,30.5,2,1,4,0,261101.92
CUST-2481,Harsh Gupta,harsh.gupta.2481@example.com,26,Male,Bengaluru,Premium,2026-03-25,4,11103.76,11545.3,43958.43,3.1,6.9,36.6,8,6,-65.5,94.5,1,1,14.5,0,0,4,0,468195.06
CUST-2482,Ananya Verma,ananya.verma.2482@example.com,51,Female,Mumbai,Enterprise,2024-12-26,19,23489.69,24423.75,441715.88,7.5,16.7,28.8,25,5,-33.1,30.5,0,0,12.0,3,0,3,1,866221.87
CUST-2483,Aarav Verma,aarav.verma.2483@example.com,33,Male,Jaipur,Enterprise,2022-12-15,43,24316.54,25283.48,1034861.8,5.8,12.9,44.1,0,1,-51.5,82.1,1,1,31.3,0,0,3,0,1200000.0
CUST-2484,Deepak Bose,deepak.bose.2484@example.com,25,Female,Bengaluru,Enterprise,2026-04-16,3,30920.89,32150.45,91809.02,3.2,7.1,18.8,3,2,-16.6,21.4,1,1,24.7,0,0,4,0,1200000.0
CUST-2485,Rajesh Rao,rajesh.rao.2485@example.com,45,Male,Jaipur,Standard,2025-08-10,11,4939.02,5135.42,53770.69,4.0,8.9,12.8,1,1,-8.4,53.7,2,0,1.0,0,0,5,0,205808.35
CUST-2486,Siddharth Deshmukh,siddharth.deshmukh.2486@example.com,50,Female,Kolkata,Standard,2026-06-20,1,3847.07,4000.05,3807.52,4.7,10.5,16.2,1,6,11.1,46.3,3,1,29.0,0,1,4,0,172499.34
CUST-2487,Aarav Joshi,aarav.joshi.2487@example.com,30,Female,Mumbai,Basic,2026-03-23,4,1425.23,1481.9,5642.31,5.1,11.4,11.0,0,3,-10.4,39.0,3,2,28.2,2,0,2,1,24552.24
CUST-2488,Sanjay Mehta,sanjay.mehta.2488@example.com,25,Male,Mumbai,Standard,2026-05-12,2,4188.47,4355.02,8290.82,4.1,9.1,23.3,7,5,11.2,41.9,0,0,6.4,0,0,4,0,183783.01
CUST-2489,Manish Chauhan,manish.chauhan.2489@example.com,45,Male,Pune,Enterprise,2025-11-14,8,22934.12,23846.09,181586.76,0.5,1.1,25.3,10,6,1.2,27.1,1,1,10.9,1,0,3,1,1200000.0
CUST-2490,Aarav Gupta,aarav.gupta.2490@example.com,35,Female,Pune,Premium,2024-06-16,25,10161.82,10565.9,251433.78,4.1,9.1,24.2,8,5,-30.9,63.7,0,0,13.7,0,0,4,0,554092.96
CUST-2491,Siddharth Deshmukh,siddharth.deshmukh.2491@example.com,26,Female,Hyderabad,Standard,2025-06-17,13,3707.57,3855.0,47702.91,4.0,8.9,21.9,19,3,-49.2,21.8,1,0,19.1,0,0,4,0,121712.67
CUST-2492,Deepak Iyer,deepak.iyer.2492@example.com,39,Female,Chandigarh,Standard,2026-03-24,4,3680.32,3826.67,14569.94,8.5,18.9,23.5,1,2,14.3,49.6,2,1,21.2,0,0,4,0,151586.14
CUST-2493,Aditi Pandey,aditi.pandey.2493@example.com,40,Male,Chandigarh,Basic,2026-06-29,1,1603.65,1667.42,1587.16,9.9,22.0,41.1,2,2,44.1,60.1,2,0,19.7,0,0,5,0,62228.01
CUST-2494,Kavya Saxena,kavya.saxena.2494@example.com,33,Male,Delhi NCR,Standard,2025-07-30,12,4939.67,5136.1,58666.65,5.5,12.2,28.8,3,2,69.0,75.2,0,0,12.9,0,1,4,0,244226.32
CUST-2495,Varun Agarwal,varun.agarwal.2495@example.com,39,Female,Hyderabad,Premium,2026-05-12,2,9443.36,9818.87,18692.55,2.8,6.2,32.1,1,10,24.2,65.3,0,0,23.1,0,0,4,0,479732.45
CUST-2496,Sneha Kumar,sneha.kumar.2496@example.com,38,Female,Chandigarh,Standard,2026-01-21,6,4098.05,4261.01,24335.52,5.6,12.5,24.1,1,4,38.8,55.7,2,1,22.2,0,1,4,0,177528.33
CUST-2497,Sneha Rao,sneha.rao.2497@example.com,51,Male,Hyderabad,Basic,2025-09-11,10,1872.68,1947.15,18534.28,0.6,1.3,4.2,5,4,10.9,26.7,2,2,12.4,0,0,2,1,61495.42
CUST-2498,Nikhil Mishra,nikhil.mishra.2498@example.com,45,Female,Mumbai,Standard,2023-10-09,33,4343.67,4516.4,141867.49,3.1,6.9,2.0,13,3,6.5,23.1,1,0,1.6,0,1,4,0,255704.58
CUST-2499,Rahul Gupta,rahul.gupta.2499@example.com,32,Male,Pune,Basic,2026-05-26,2,1545.97,1607.45,3060.15,0.8,1.8,44.9,23,8,1.1,14.7,1,0,9.7,0,0,5,0,61454.52
CUST-2500,Nikhil Kapoor,nikhil.kapoor.2500@example.com,56,Male,Pune,Enterprise,2025-03-25,16,25875.25,26904.18,409747.83,5.4,12.0,16.1,1,4,-5.0,12.4,2,0,31.1,0,1,4,0,1200000.0
CUST-2501,Ananya Joshi,ananya.joshi.2501@example.com,44,Male,Pune,Standard,2026-06-17,1,3871.98,4025.95,3832.17,1.7,3.8,15.2,12,8,15.0,42.0,0,0,4.5,0,0,3,0,192574.35
CUST-2502,Ananya Reddy,ananya.reddy.2502@example.com,38,Male,Chandigarh,Enterprise,2025-05-24,14,26980.87,28053.76,373848.9,3.6,8.0,24.7,13,3,-16.6,24.5,1,1,28.7,0,1,4,0,1200000.0
CUST-2503,Rohan Singh,rohan.singh.2503@example.com,22,Female,Bengaluru,Basic,2025-07-11,12,1579.35,1642.15,18757.36,4.1,9.1,28.1,3,2,-6.1,70.8,1,0,20.9,0,0,4,0,68366.08
CUST-2504,Rahul Singh,rahul.singh.2504@example.com,36,Male,Chennai,Basic,2024-07-25,24,1491.17,1550.47,35420.16,4.1,9.1,29.4,0,8,-35.0,28.1,1,0,1.4,1,0,5,0,86789.57
CUST-2505,Nikhil Bose,nikhil.bose.2505@example.com,53,Male,Mumbai,Standard,2025-08-30,11,3823.8,3975.85,41629.38,3.2,7.1,41.5,34,6,11.3,44.3,3,0,12.8,0,0,5,0,198077.14
CUST-2506,Sneha Bhatia,sneha.bhatia.2506@example.com,30,Female,Kolkata,Premium,2025-12-08,7,9079.39,9440.43,62902.34,4.9,10.9,38.5,7,2,-28.9,35.6,5,3,41.9,2,1,2,1,92864.16
CUST-2507,Pooja Kumar,pooja.kumar.2507@example.com,36,Female,Hyderabad,Standard,2026-04-01,4,4311.08,4482.51,17067.04,1.6,3.6,13.1,30,7,-1.1,8.3,0,0,12.6,3,0,3,1,99507.93
CUST-2508,Swati Bose,swati.bose.2508@example.com,49,Female,Pune,Basic,2026-05-25,2,1379.7,1434.56,2731.03,7.9,17.6,32.7,4,10,12.0,68.1,0,0,22.8,1,0,3,0,77717.2
CUST-2509,Tanvi Chopra,tanvi.chopra.2509@example.com,45,Female,Pune,Basic,2025-08-20,11,1429.76,1486.61,15565.67,2.0,4.5,17.8,3,7,14.4,58.7,2,0,22.3,0,0,3,0,72785.22
CUST-2510,Siddharth Chauhan,siddharth.chauhan.2510@example.com,56,Male,Pune,Standard,2023-12-28,31,4925.49,5121.35,151120.46,4.3,9.6,20.5,2,4,19.6,61.5,2,1,26.5,0,1,4,0,278153.58
CUST-2511,Siddharth Chauhan,siddharth.chauhan.2511@example.com,43,Female,Mumbai,Basic,2025-08-29,11,1633.91,1698.88,17788.24,5.5,12.2,10.0,30,8,-8.0,56.3,3,0,27.0,1,0,3,0,55181.98
CUST-2512,Harsh Mehta,harsh.mehta.2512@example.com,48,Female,Pune,Basic,2024-12-19,19,1382.39,1437.36,25995.39,5.6,12.5,3.4,2,3,11.6,23.8,1,1,24.0,0,0,4,0,62114.73
CUST-2513,Aarav Rao,aarav.rao.2513@example.com,40,Female,Delhi NCR,Standard,2026-02-20,5,4569.18,4750.87,22611.03,5.8,12.9,21.7,0,9,-15.6,24.2,4,1,25.4,0,0,5,0,217484.32
CUST-2514,Tanvi Kumar,tanvi.kumar.2514@example.com,33,Male,Hyderabad,Basic,2025-10-31,9,1381.52,1436.46,12305.86,0.9,2.0,11.5,5,5,-57.2,52.8,2,0,19.4,2,0,3,0,36004.69
CUST-2515,Simran Kumar,simran.kumar.2515@example.com,41,Male,Mumbai,Basic,2026-01-29,6,1736.75,1805.81,10313.37,2.3,5.1,32.2,3,3,12.8,79.0,0,0,2.8,0,0,3,0,70282.06
CUST-2516,Rahul Sharma,rahul.sharma.2516@example.com,22,Female,Hyderabad,Basic,2026-05-29,2,1742.57,1811.86,3449.31,4.5,10.0,18.9,2,9,6.4,51.3,4,2,39.0,0,1,3,0,81783.26
CUST-2517,Aditya Kapoor,aditya.kapoor.2517@example.com,42,Male,Jaipur,Enterprise,2025-11-07,8,28195.81,29317.01,223247.54,5.2,11.6,25.4,7,2,26.4,65.5,3,2,24.6,2,0,3,0,1200000.0
CUST-2518,Priya Rao,priya.rao.2518@example.com,22,Female,Ahmedabad,Standard,2024-10-26,21,4623.93,4807.8,96104.27,6.8,15.1,37.0,3,2,-2.7,29.4,3,1,21.4,0,0,3,0,189291.32
CUST-2519,Harsh Saxena,harsh.saxena.2519@example.com,31,Female,Delhi NCR,Enterprise,2025-11-21,8,23268.77,24194.05,184236.44,3.1,6.9,5.7,3,3,-46.9,68.3,0,0,22.6,0,0,5,0,1200000.0
CUST-2520,Ananya Nair,ananya.nair.2520@example.com,53,Female,Bengaluru,Basic,2025-04-21,15,1730.41,1799.22,25689.31,2.3,5.1,14.0,0,9,-4.6,31.9,3,1,29.4,0,1,5,0,100162.66
CUST-2521,Sanjay Pandey,sanjay.pandey.2521@example.com,43,Female,Bengaluru,Premium,2024-11-21,20,8529.62,8868.8,168838.62,3.1,6.9,24.0,6,10,22.8,47.8,4,2,14.9,0,1,3,0,458180.52
CUST-2522,Aarav Mishra,aarav.mishra.2522@example.com,39,Female,Chennai,Basic,2026-01-13,6,1527.22,1587.95,9069.12,8.9,19.8,25.4,0,3,11.3,33.2,3,1,7.1,0,1,4,0,55911.78
